signal_id,timestamp,signal_strength,frequency,bandwidth,modulation_type,encryption_protocol,wavelet_energy,entropy,latency,label
1493,1493,0.224838431,0.881361449,0.5686248,2,2,29.7475852,0.747888583,0.100012872,0
1494,1494,0.070223484,0.883304141,0.274822145,0,2,37.88980239,0.503331726,0.995797198,0
1495,1495,0.602338871,0.659333067,0.474727208,1,1,36.6816483,0.456027796,0.179792741,0
1496,1496,0.667330586,0.21131612,0.33397312,2,2,31.20565039,0.526201982,0.76973179,0
1497,1497,0.618436977,0.863377111,0.579677107,1,1,48.25674677,0.517726869,0.197274237,0
1498,1498,0.461892677,0.886484204,0.889575175,0,1,23.00703255,0.724459075,0.167627385,0
1499,1499,0.377890356,0.196731253,0.569661874,2,0,26.90138147,0.440180485,0.170442664,0
1500,1500,0.863136875,0.737749339,0.632121807,2,1,11.56327814,0.237797054,0.59140568,1
1501,1501,0.517675692,0.286638028,0.519070313,0,1,35.68888869,0.319581847,0.699221481,0
1502,1502,0.477635621,0.802993182,0.051169604,2,2,39.75337164,0.326730286,0.796437634,0
1503,1503,0.022502574,0.997679143,0.232986366,0,1,30.3132899,0.461138914,0.206840169,0
1504,1504,0.339217024,0.030028001,0.492305985,2,2,37.15302452,0.538472149,0.963626307,1
1505,1505,0.378301634,0.897761753,0.310415777,2,2,31.66753733,0.546675921,0.197398998,0
1506,1506,0.396994231,0.622901654,0.181856617,0,2,17.7731398,0.445240324,0.195990608,1
1507,1507,0.57898088,0.973813029,0.504445357,0,0,35.25363544,0.693797605,0.690601219,1
1508,1508,0.532247463,0.465209056,0.322998849,2,2,34.11272811,0.60446888,0.935631182,1
1509,1509,0.606811026,0.847761121,0.258252644,2,1,32.46749294,0.59563944,0.232426507,0
1510,1510,0.764340641,0.062410764,0.464270597,0,2,26.09419822,0.593966615,0.871118887,0
1511,1511,0.812612097,0.335419673,0.133344269,0,2,55.42900047,0.366800801,0.313382803,0
1512,1512,0.717416193,0.067035332,0.928346678,2,2,22.75757728,0.503217037,0.920038452,1
1513,1513,0.955650774,0.975774433,0.868262161,2,0,16.91544638,0.718872811,0.733713579,0
1514,1514,0.015067063,0.817333286,0.708071652,2,1,38.65422871,0.245341332,0.973463304,0
1515,1515,0.193236163,0.852922955,0.106255407,0,0,23.98251715,0.502509225,0.082589948,0
1516,1516,0.004359874,0.938379557,0.776374795,2,1,36.91235102,0.490175342,0.630245181,0
1517,1517,0.646519651,0.085130495,0.808476712,1,0,50.32887289,0.347173406,0.255919894,0
1518,1518,0.89795566,0.385761067,0.768256635,0,1,33.89666902,0.607492893,0.617437625,0
1519,1519,0.241108053,0.071055509,0.114012745,2,0,22.82917566,0.272360853,0.435656332,1
1520,1520,0.927061544,0.210877191,0.644315642,0,2,27.36749747,0.557245317,0.166755783,0
1521,1521,0.057249534,0.229458301,0.834862132,1,0,17.92908835,0.529590793,0.397279934,0
1522,1522,0.934489026,0.46930861,0.577715771,0,0,39.00719898,0.479897196,0.022068315,1
1523,1523,0.349628329,0.268672492,0.646816762,2,2,41.93225068,0.482082939,0.966371644,1
1524,1524,0.098547539,0.101012325,0.458644831,1,2,30.55275306,0.356630411,0.648900371,0
1525,1525,0.484349003,0.167555513,0.529036567,1,1,28.01283697,0.378734932,0.925369498,0
1526,1526,0.254449026,0.147330807,0.034369525,2,1,38.57164772,0.575446978,0.199550969,1
1527,1527,0.282644059,0.973507069,0.63936734,2,1,26.4109123,0.363182651,0.822006293,0
1528,1528,0.305139871,0.75962569,0.081471929,2,0,32.05433143,0.799841005,0.012969064,0
1529,1529,0.802617268,0.968189322,0.435280048,0,1,31.86988179,0.701985469,0.815511283,0
1530,1530,0.537825721,0.439928549,0.292823621,0,0,23.18273189,0.422126819,0.947967696,0
1531,1531,0.309171719,0.278483259,0.545768582,0,0,24.96861899,0.419585133,0.871548938,0
1532,1532,0.609248248,0.798644092,0.133476436,2,1,33.61867404,0.42444746,0.338331836,1
1533,1533,0.715436862,0.326390442,0.69208359,2,1,32.67462631,0.802656305,0.170486566,0
1534,1534,0.270352129,0.299507695,0.795522106,0,0,25.562133,0.565299208,0.92769954,0
1535,1535,0.411772284,0.232599942,0.163434935,1,2,33.34666935,0.423266873,0.114968037,0
1536,1536,0.119084696,0.12972623,0.104353372,0,2,35.25674633,0.467697044,0.984236107,1
1537,1537,0.178556138,0.256567891,0.145583822,1,0,29.9693941,0.515719194,0.298365233,0
1538,1538,0.680280975,0.355469473,0.877694042,2,1,25.06246981,0.656389329,0.2646474,0
1539,1539,0.178846151,0.674288654,0.528518156,2,0,17.75810473,0.562923951,0.758636552,0
1540,1540,0.523778655,0.062581615,0.467548406,0,0,32.61689829,0.513107986,0.392549552,1
1541,1541,0.708307492,0.210590899,0.106753737,0,1,43.574523,0.518337084,0.797017549,1
1542,1542,0.104022801,0.809379408,0.649967538,2,2,28.33870067,0.738733448,0.089819779,1
1543,1543,0.566075555,0.146977006,0.868559857,0,0,35.01429786,0.508219041,0.747252386,1
1544,1544,0.254234491,0.342789115,0.828719026,2,2,30.7545442,0.344351793,0.19403664,0
1545,1545,0.96307996,0.865039956,0.626450238,2,2,35.95517715,0.446650953,0.698548342,1
1546,1546,0.482014719,0.154984029,0.075299233,1,1,25.77654089,0.659055704,0.772958527,0
1547,1547,0.805594342,0.082762769,0.112442816,0,0,32.97124373,0.506678923,0.489156547,1
1548,1548,0.548929857,0.484746402,0.049311821,2,0,18.19042763,0.457814092,0.421876751,1
1549,1549,0.040335467,0.302545211,0.25762379,0,2,28.23346646,0.502291824,0.938642257,0
1550,1550,0.632145996,0.563652589,0.135723097,1,2,26.41805651,0.562436332,0.427041796,1
1551,1551,0.951515946,0.804158289,0.260194362,1,1,34.80942637,0.72071197,0.622617886,0
1552,1552,0.600495646,0.137199132,0.385289495,0,2,33.86360421,0.572723994,0.468469883,1
1553,1553,0.818837009,0.580951162,0.943594104,0,1,39.69359405,0.223075794,0.347587855,0
1554,1554,0.884083012,0.505726691,0.610760914,2,0,27.80647221,0.733878384,0.411645427,0
1555,1555,0.225651422,0.144132578,0.835511564,1,1,32.5760614,0.525088035,0.727656199,0
1556,1556,0.209560161,0.624270227,0.710804426,1,2,37.93359178,0.527406348,0.190758814,0
1557,1557,0.609897727,0.273753048,0.112548992,1,0,33.17954831,0.547792803,0.695627742,0
1558,1558,0.409242798,0.488044222,0.736390741,0,1,27.9152793,0.682003424,0.166280328,0
1559,1559,0.839582072,0.082298047,0.275255452,2,0,31.29804273,0.558952771,0.318312206,0
1560,1560,0.899955234,0.459781132,0.639512264,0,1,38.75321699,0.421973428,0.474984729,0
1561,1561,0.35143334,0.306591005,0.341163389,0,2,41.18490431,0.29788715,0.178440647,1
1562,1562,0.23447309,0.822743045,0.99832082,0,2,38.35987487,0.385776264,0.783777709,1
1563,1563,0.780037845,0.056992963,0.263700187,2,0,26.31923903,0.645505798,0.491118121,1
1564,1564,0.272541829,0.41878574,0.279289786,0,0,33.67356697,0.485969696,0.080727287,0
1565,1565,0.822274501,0.458627975,0.931275193,1,0,24.80753027,0.762277007,0.145020923,0
1566,1566,0.421997229,0.725323689,0.024630445,1,1,32.89511944,0.463198904,0.253979146,1
1567,1567,0.666665358,0.574536741,0.697132611,1,2,30.9088579,0.688314047,0.237139224,1
1568,1568,0.09264135,0.667503703,0.725789512,2,0,32.18617117,0.370145866,0.960719621,0
1569,1569,0.622821303,0.777390533,0.836917312,0,0,24.20211777,0.449810248,0.157227374,1
1570,1570,0.450125119,0.862582892,0.975072049,2,0,24.26504395,0.425554351,0.816721444,1
1571,1571,0.585439584,0.314006399,0.976235449,0,1,49.35306429,0.606319467,0.67539131,1
1572,1572,0.165374854,0.538255402,0.065290464,1,0,35.03373845,0.572355774,0.25360376,1
1573,1573,0.736232731,0.840477963,0.822368158,0,0,33.36072652,0.431290215,0.309191472,0
1574,1574,0.862598418,0.989888838,0.646719254,0,1,32.27813864,0.431021034,0.77097408,1
1575,1575,0.214271614,0.889911635,0.647752158,0,1,24.20703023,0.570091351,0.265756691,1
1576,1576,0.092821221,0.37162432,0.128406578,2,0,39.90761872,0.594214153,0.243821292,0
1577,1577,0.020492057,0.19524351,0.650599127,0,0,25.03324621,0.486929497,0.607027725,1
1578,1578,0.640997105,0.489603149,0.983120795,0,1,33.87569278,0.881423553,0.257899675,0
1579,1579,0.60599712,0.741966619,0.91240867,0,2,33.39233017,0.315004053,0.731138284,0
1580,1580,0.54538833,0.492781125,0.439398917,2,1,31.08126795,0.643280083,0.240074801,0
1581,1581,0.229532331,0.483388654,0.039944433,2,2,44.58788628,0.600653557,0.876286181,0
1582,1582,0.389049636,0.838599453,0.362509429,2,0,35.96304114,0.484665978,0.364984159,0
1583,1583,0.593335095,0.361556266,0.826922246,0,0,46.40316421,0.344203926,0.813926599,0
1584,1584,0.495282376,0.8601735,0.701946,1,2,54.2866659,0.532539429,0.97048245,0
1585,1585,0.988025931,0.406977906,0.459625675,1,1,26.8715935,0.46269265,0.571227271,1
1586,1586,0.133689481,0.328370529,0.055108313,1,0,33.03931168,0.463874982,0.583480535,0
1587,1587,0.69435695,0.454184445,0.427154653,0,2,31.8154576,0.531917772,0.478665792,1
1588,1588,0.402509525,0.762781575,0.46931355,1,1,25.26772591,0.655254562,0.297501025,0
1589,1589,0.426474263,0.12604761,0.92915703,1,2,30.32078084,0.397039207,0.072605075,0
1590,1590,0.716889037,0.196496777,0.641491868,1,1,37.22475256,0.357308622,0.577299747,0
1591,1591,0.691639033,0.951865273,0.311834376,0,1,21.91955277,0.645141534,0.785743718,1
1592,1592,0.991508595,0.175559685,0.525645204,1,1,38.17546537,0.683094568,0.135927281,0
1593,1593,0.125615755,0.567973504,0.066069544,1,1,29.01819204,0.55987074,0.509562518,1
1594,1594,0.101245806,0.579565915,0.9731997,0,2,46.87132586,0.454201906,0.504300645,0
1595,1595,0.723653769,0.489835179,0.36027432,2,2,20.94753852,0.409907435,0.84467859,1
1596,1596,0.577189156,0.645026412,0.478161986,1,2,32.19988635,0.409276598,0.78618653,0
1597,1597,0.271894193,0.229919459,0.355495141,2,2,33.4682376,0.674198867,0.111044346,0
1598,1598,0.076468791,0.552901612,0.6829457,1,2,47.88879575,0.422519597,0.402176483,0
1599,1599,0.082729588,0.372330633,0.66265232,0,1,24.97516561,0.522854574,0.667024814,1
1600,1600,0.894102498,0.661956108,0.715778621,2,0,37.299228,0.561318185,0.090398257,1
1601,1601,0.189311764,0.141276038,0.268295064,2,0,32.7012886,0.455344735,0.953734281,1
1602,1602,0.321277961,0.571125034,0.315852674,2,2,45.68285124,0.575080522,0.462619913,0
1603,1603,0.224223052,0.185342854,0.125305773,2,2,35.66333591,0.276815116,0.596726754,0
1604,1604,0.353013799,0.278757965,0.655925557,1,0,45.48831027,0.459658968,0.050834724,1
1605,1605,0.066438152,0.218797485,0.039793485,1,1,30.2261134,0.564060039,0.711841471,1
1606,1606,0.517653621,0.182909173,0.598058547,2,2,24.16330798,0.479002731,0.463348744,0
1607,1607,0.06462051,0.826074298,0.870257305,1,1,43.69725754,0.600223389,0.890754919,1
1608,1608,0.799938501,0.285825678,0.89140796,2,0,30.8740159,0.590875156,0.195171376,1
1609,1609,0.231303517,0.927533184,0.449312762,2,0,29.28630525,0.719067634,0.427689578,0
1610,1610,0.538679347,0.970355365,0.45958568,0,2,38.25518231,0.764082419,0.397285027,0
1611,1611,0.879941137,0.571508261,0.07699085,2,1,37.95835403,0.940560713,0.480508389,1
1612,1612,0.649934259,0.143054425,0.671190997,1,2,38.18515717,0.514814001,0.15797978,1
1613,1613,0.531600438,0.3747067,0.821787861,2,0,40.56236589,0.451598622,0.462344451,0
1614,1614,0.322243532,0.798082904,0.244790896,0,1,28.33246056,0.533335242,0.769199777,1
1615,1615,0.330942142,0.367545935,0.421556998,1,2,34.5788507,0.479761611,0.520440715,0
1616,1616,0.668609219,0.087045096,0.839379747,0,2,37.51881513,0.751960801,0.096912557,0
1617,1617,0.994402092,0.557026128,0.877686943,0,2,16.62906066,0.615563097,0.891962868,0
1618,1618,0.660934587,0.845493013,0.243314817,2,0,26.62259503,0.413645178,0.982857198,0
1619,1619,0.556513279,0.796276207,0.550914768,0,2,37.2235568,0.862144463,0.763922527,0
1620,1620,0.729987634,0.17519103,0.192593476,0,1,23.80291648,0.465983508,0.616452634,0
1621,1621,0.463610258,0.673058502,0.101917392,1,2,39.75305649,0.381609194,0.644699096,1
1622,1622,0.057124047,0.220592763,0.911710127,0,0,39.53018802,0.579791954,0.101867087,0
1623,1623,0.561042532,0.218294991,0.821035433,2,2,23.82789996,0.554649531,1,1
1624,1624,0.957759745,0.874457082,0.760521656,2,0,28.89249512,0.81632058,0.880512645,0
1625,1625,0.172689193,0.249770697,0.048768783,2,0,34.26752116,0.672265922,0.368208668,0
1626,1626,0.689199231,0.263355257,0.844272532,0,1,30.58839354,0.336284652,0.897521472,0
1627,1627,0.198409977,0.000642047,0.438311592,1,1,26.43102529,0.384536565,0.502370178,0
1628,1628,0.534480418,0.871052798,0.342597514,2,2,33.9626716,0.568902238,0.25453231,0
1629,1629,0.093786494,0.79294312,0.546817707,0,0,16.35547013,0.40047528,0.050373908,0
1630,1630,0.44872347,0.627602189,0.091384704,2,0,30.86946867,0.548779259,0.272853871,1
1631,1631,0.755590077,0.750594848,0.757130996,2,1,38.53941781,0.632062723,0.424513506,0
1632,1632,0.345562935,0.152105978,0.582800906,1,1,34.231674,0.35367817,0.436141765,0
1633,1633,0.664017916,0.458520097,0.186686403,2,2,35.53438865,0.510563392,0.771041887,0
1634,1634,0.795014718,0.351367249,0.188329624,1,0,33.44175298,0.499712039,0.380323872,0
1635,1635,0.927205322,0.093807474,0.184343363,0,1,27.60001288,0.409211275,0.927717075,0
1636,1636,0.232236784,0.486339615,0.05701046,2,2,42.13049833,0.811770764,0.566773947,0
1637,1637,0.397489099,0.921146153,0.588167931,0,0,43.09485762,0.453320068,0.533245264,0
1638,1638,0.149721865,0.040065671,0.840889615,0,0,33.44108818,0.514824225,0.998892829,1
1639,1639,0.992740416,0.291581637,0.017479388,0,1,34.04886832,0.812931442,0.314545323,1
1640,1640,0.927027849,0.207623548,0.049007272,2,2,32.32874124,0.573716782,0.94957311,0
1641,1641,0.53862437,0.238243165,0.573129526,1,1,26.16994402,0.661395801,0.725317816,0
1642,1642,0.841761694,0.908835466,0.820022925,2,2,30.53696371,0.788963708,0.497913733,0
1643,1643,0.519558475,0.468269982,0.326930621,0,0,35.15925417,0.621021816,0.815637101,0
1644,1644,0.622546705,0.466499537,0.349821705,1,2,27.82569391,0.528550101,0.250365823,0
1645,1645,0.086207947,0.760909408,0.596721799,0,2,45.45829529,0.634224211,0.423587763,0
1646,1646,0.754694032,0.154550725,0.274368856,1,2,19.16171358,0.480269334,0.493627113,0
1647,1647,0.124932558,0.487475,0.026595743,2,2,37.90477771,0.513406633,0.539751042,0
1648,1648,0.825739944,0.430168847,0.735698382,1,2,22.27453138,0.537063352,0.081697642,1
1649,1649,0.781545695,0.59717013,0.626045167,2,1,25.92373021,0.427540224,0.489615852,1
1650,1650,0.708004869,1,0.581120685,0,2,41.55173943,0.478016523,0.748351708,0
1651,1651,0.033057839,0.76978669,0.742158388,1,2,43.73818086,0.297162001,0.610702356,0
1652,1652,0.300963643,0.398034749,0.67565985,0,0,29.43387788,0.329975725,0.448154879,0
1653,1653,0.260807286,0.827917235,0.20599143,1,2,25.13158689,0.82671728,0.818216527,0
1654,1654,0.358171957,0.170774248,0.352690305,2,0,30.17498196,0.358135952,0.038402543,0
1655,1655,0.084721057,0.030465881,0.126165268,1,1,21.66541872,0.738349043,0.091672009,1
1656,1656,0.937019681,0.20452958,0.129914691,1,1,46.26062234,0.694430072,0.418065897,0
1657,1657,0.552518117,0.34055451,0.676625416,2,2,27.45959571,0.373219462,0.242005991,0
1658,1658,0.303368014,0.510800991,0.859153972,2,1,51.24469601,0.712234515,0.230637876,0
1659,1659,0.395146499,0.615396854,0.963357351,2,2,25.63111193,0.764644979,0.042002231,0
1660,1660,0.445543944,0.911007618,0.628744208,1,1,30.04596362,0.407749547,0.138019177,1
1661,1661,0.599474585,0.510073913,0.184195935,0,2,23.84971689,0.751595832,0.906468095,0
1662,1662,0.514261383,0.501491653,0.105691541,1,2,35.31618502,0.389173859,0.109036172,1
1663,1663,0.919392125,0.050254187,0.813373687,1,0,28.1051094,0.519407071,0.260736682,1
1664,1664,0.495479691,0.034915767,0.579119801,0,0,29.96033254,0.742580208,0.978755266,0
1665,1665,0.992413785,0.551398624,0.61867526,2,0,47.89595995,0.561308011,0.555307523,0
1666,1666,0.851186349,0.438365967,0.781963432,1,0,29.7991391,0.539298303,0.85307056,0
1667,1667,0.206013419,0.839549858,0.703725337,0,2,43.16724082,0.291813976,0.287537856,0
1668,1668,0.930634722,0.160740915,0.83499568,2,1,41.66038058,0.612862391,0.685455636,0
1669,1669,0.113545611,0.024971363,0.056221441,2,2,35.87762417,0.540224108,0.631893775,1
1670,1670,0.817091748,0.449231053,0.74799887,1,0,22.53521593,0.673142608,0.88246504,0
1671,1671,0.378730811,0.237574765,0.851401348,2,0,13.84025283,0.413337838,0.173505084,0
1672,1672,0.877828976,0.049625265,0.286299127,2,1,12.82467024,0.494138613,0.534397097,0
1673,1673,0.867876507,0.724915714,0.640852603,0,0,41.24231915,0.48344199,0.945195257,1
1674,1674,0.805526956,0.111632039,0.314345231,0,2,48.81125668,0.641076527,0.262968442,1
1675,1675,0.789576155,0.608584121,0.958592592,2,2,40.84701936,0.602178369,0.742849138,1
1676,1676,0.302519874,0.281165745,0.03341559,0,2,41.90811879,0.564033514,0.6418315,0
1677,1677,0.077973974,0.173563201,0.580156874,2,2,38.13144067,0.368359367,0.570672601,1
1678,1678,0.401166234,0.379912342,0.166586176,1,2,29.97938141,0.312802588,0.627490014,0
1679,1679,0.170904518,0.801798103,0.712674403,0,1,19.12995146,0.441417673,0.561123295,0
1680,1680,0.694162805,0.392260001,0.175979304,2,2,28.24270914,0.710864753,0.500835157,0
1681,1681,0.344085967,0.751098962,0.23551279,2,0,31.84748282,0.689404948,0.922062842,1
1682,1682,0.975807841,0.125531645,0.494676679,0,0,37.43688555,0.388675976,0.794331157,0
1683,1683,0.639994171,0.773110724,0.915427105,0,0,28.57707032,0.574228153,0.918564688,0
1684,1684,0.822140276,0.237029285,0.211827785,1,0,20.92020655,0.430488772,0.439776196,0
1685,1685,0.129760648,0.67768912,0.144307492,2,1,35.59184304,0.278862851,0.376216648,1
1686,1686,0.861813073,0.566026858,0.759462865,1,0,46.48794006,0.616534281,0.132136623,1
1687,1687,0.922769164,0.929555037,0.500929655,1,1,35.63591906,0.595168966,0.259422923,0
1688,1688,0.485543344,0.387486776,0.91237519,1,0,29.12618407,0.496806533,0.724951775,1
1689,1689,0.605153067,0.066183597,0.146683645,0,1,27.8251444,0.535504434,0.780226767,0
1690,1690,0.764266923,0.019152545,0.646336954,1,1,29.19082508,0.350365995,0.343182799,1
1691,1691,0.172223247,0.827222429,0.23300697,0,1,20.47061876,0.338693215,0.005122369,1
1692,1692,0.501101966,0.5249623,0.156836424,0,0,47.11311969,0.550306315,0.976064548,0
1693,1693,0.396833917,0.775584479,0.68386401,1,1,39.97316211,0.216742304,0.953788397,0
1694,1694,0.143658619,0.234520421,0.594058109,1,2,23.38602778,0.621845791,0.348980562,0
1695,1695,0.36559596,0.345228821,0.755310667,2,2,36.60420866,0.600387426,0.021695486,0
1696,1696,0.065182222,0.030105903,0.309642544,1,0,32.02484576,0.424109821,0.801468425,1
1697,1697,0.022673012,0.961917334,0.448245932,2,2,33.73156463,0.687789145,0.702804674,0
1698,1698,0.132411544,0.668159571,0.405717015,1,2,39.39090396,0.46534851,0.920600993,1
1699,1699,0.963268858,0.933617251,0.984728773,1,2,40.14037042,0.436774596,0.190139141,1
1700,1700,0.548230402,0.265605339,0.292417204,1,0,25.46536299,0.769853592,0.847167956,0
1701,1701,0.965985417,0.61172966,0.294987234,1,0,35.07633436,0.435009482,0.391002823,0
1702,1702,0.430787626,0.678796461,0.354758874,2,2,35.10813196,0.403882593,0.472752587,1
1703,1703,0.309681939,0.317682271,0.564947763,2,0,48.08014224,0.552610598,0.51284,0
1704,1704,0.504690313,0.848482753,0.252463806,1,1,25.17973495,0.315280019,0.299814395,1
1705,1705,0.437826075,0.947579965,0.915882405,1,2,31.38483186,0.429474505,0.648320887,0
1706,1706,0.102806303,0.885245324,0.265835726,2,0,39.60446627,0.430908436,0.026130731,1
1707,1707,0.639847896,0.739390974,0.896394936,0,0,27.91951144,0.451303676,0.920820907,0
1708,1708,0.213567531,0.277579047,0.103514778,0,2,27.4111308,0.303429873,0.219580011,0
1709,1709,0.618534929,0.281732295,0.656979004,0,0,34.40795825,0.623436081,0.605617791,0
1710,1710,0.649255607,0.963786179,0.907572328,2,2,33.25177927,0.637397784,0.568692621,0
1711,1711,0.14932933,0.010277526,0.168833597,2,0,24.08567944,0.632829142,0.943986917,0
1712,1712,0.058335572,0.716363518,0.968955536,0,1,23.06348906,0.473970169,0.763994267,1
1713,1713,0.780274745,0.706555255,0.453160981,0,2,19.01457421,0.783708738,0.90505384,0
1714,1714,0.458186082,0.622960688,0.946328289,1,1,35.09204365,0.609494906,0.925265042,1
1715,1715,0.055138549,0.990546852,0.677250138,2,2,21.5909751,0.863277588,0.342534174,1
1716,1716,0.995131602,0.312009432,0.301761475,2,0,25.56930229,0.499012114,0.945250882,1
1717,1717,0.054753969,0.340114618,0.188399997,0,1,18.7300085,0.548416811,0.875515371,0
1718,1718,0.69424724,0.078963612,0.303911114,0,0,30.41145112,0.681803621,0.605110463,0
1719,1719,0.98390491,0.442987588,0.093050003,2,2,27.23657876,0.469958799,0.330511074,1
1720,1720,0.236790748,0.261155438,0.143935184,1,2,28.5436257,0.26666142,0.777285518,0
1721,1721,0.139519506,0.343531007,0.104700962,0,2,29.32712917,0.397935705,0.60684612,1
1722,1722,0.118581782,0.834939161,0.423200778,2,2,28.52704004,0.430303008,0.609710906,0
1723,1723,0.30111095,0.935897712,0.796089331,2,2,29.83873381,0.72381338,0.47052876,0
1724,1724,0.098171205,0.18580578,0.14144908,1,1,37.55500581,0.507719233,0.659396772,0
1725,1725,0.691363258,0.372666462,0.130378426,1,2,28.7752926,0.726584092,0.303013479,0
1726,1726,0.059281053,0.929040648,0.643836309,0,0,40.65690415,0.477826608,0.581987711,0
1727,1727,0.507982102,0.06182489,0.1972865,0,1,23.0373624,0.55084035,0.347052158,0
1728,1728,0.996968569,0.092390832,0.097645759,0,0,34.70761942,0.979544751,0.008301913,0
1729,1729,0.813600086,0.162853279,0.166931443,2,2,56.56673045,0.402344352,0.242130771,1
1730,1730,0.614151066,0.595471503,0.924329608,0,0,30.13475528,0.669887984,0.744426652,0
1731,1731,0.304099886,0.150528966,0.821999838,2,1,33.23978534,0.249405088,0.780948489,0
1732,1732,0.622857943,0.968504381,0.354274899,0,1,36.38746944,0.443355509,0.587697496,1
1733,1733,0.525663332,0.446905757,0.656236564,1,1,40.17002787,0.359553769,0.366918146,0
1734,1734,0.424350598,0.501734079,0.537610755,1,0,25.9350297,0.356543205,0.264681031,0
1735,1735,0.127939979,0.246758993,0.677554565,2,1,20.13256694,0.452610364,0.055248404,1
1736,1736,0.886489187,0.471162493,0.683105231,1,0,31.96769547,0.572499165,0.607134446,1
1737,1737,0.448135123,0.662202593,0.629131369,2,2,36.66845145,0.558369052,0.298002366,1
1738,1738,0.19207663,0.751506635,0.266251812,2,2,33.22011846,0.297221636,0.063032991,1
1739,1739,0.365821679,0.754198803,0.03900224,1,0,41.47408068,0.501222918,0.505417443,0
1740,1740,0.412354975,0.578141915,0.455846229,2,1,30.53261973,0.535134584,0.236342105,1
1741,1741,0.827215374,0.904758839,0.891549793,1,0,31.9944306,0.578749596,0.686297415,0
1742,1742,0.732961916,0.817767423,0.569854279,0,0,35.73732035,0.618643872,0.416430935,0
1743,1743,0.768777806,0.757380279,0.832927062,0,0,28.88231201,0.706706835,0.570322264,0
1744,1744,0.007840447,0.055619134,0.992268782,1,2,24.91704472,0.552161987,0.49862718,1
1745,1745,0.414386331,0.006869446,0.163696868,1,0,24.58369763,0.499842525,0.298075709,0
1746,1746,0.47980549,0.212532117,0.692217918,1,2,28.34460429,0.63461773,0.672626656,0
1747,1747,0.016030128,0.663813285,0.674721948,1,0,29.66278579,0.578169019,0.339574326,0
1748,1748,0.257496334,0.411372589,0.980591941,0,2,50.81442467,0.442711729,0.187409706,0
1749,1749,0.759731067,0.402577367,0.986241072,2,0,31.22878587,0.423768165,0.758150566,1
1750,1750,0.134361788,0.884976972,0.687115419,2,0,31.52130763,0.303105963,0.24385051,0
1751,1751,0.533961047,0.895957917,0.243749925,0,1,14.2381087,0.321605352,0.680506082,0
1752,1752,0.212728283,0.909576515,0.79906882,2,1,40.92748675,0.765607739,0.631066333,1
1753,1753,0.008933785,0.31400898,0.107071269,0,0,36.40700525,0.555818531,0.104937836,0
1754,1754,0.238819202,0.691358007,0.781200128,2,0,43.3736082,0.650291722,0.574329639,0
1755,1755,0.976072321,0.2717449,0.91078512,1,0,27.45216952,0.563180215,0.273205385,0
1756,1756,0.801123253,0.190684756,0.383063319,1,0,24.27701386,0.816004239,0.403349331,0
1757,1757,0.95971796,0.184704666,0.631033943,1,1,29.43364145,0.301463529,0.474609968,1
1758,1758,0.486338251,0.342251345,0.430404869,0,2,19.71765,0.219871707,0.031416969,1
1759,1759,0.106892121,0.43014124,0.438032381,0,0,27.39391773,0.527994154,0.59402775,0
1760,1760,0.54665484,0.831314896,0.310551475,2,1,16.02333841,0.631820067,0.394723462,0
1761,1761,0.452743942,0.1199339,0.762617801,2,0,26.74692579,0.641763008,0.492438446,1
1762,1762,0.844093645,0.735247965,0.93678325,2,0,20.68105079,0.423570339,0.789172128,0
1763,1763,0.095197565,0.531684628,0.941360659,0,2,27.23007116,0.639958941,0.93026199,0
1764,1764,0.486726704,0.288064469,0.17486955,2,0,33.03507369,0.470214143,0.739915317,0
1765,1765,0.1473462,0.493031752,0.875308507,1,0,36.51626058,0.393480014,0.086590895,0
1766,1766,0.322586908,0.300066645,0.737902805,2,2,17.12519374,0.225788609,0.114337767,1
1767,1767,0.736717761,0.596341018,0.252978813,1,2,36.28587221,0.377910799,0.269382207,0
1768,1768,0.474460759,0.434029308,0.067299686,0,2,37.14252403,0.502913807,0.231438399,1
1769,1769,0.373979169,0.164468552,0.268149002,1,2,26.42628725,0.636124529,0.12493871,1
1770,1770,0.39263246,0.116624379,0.912798603,1,1,19.70023802,0.562227368,0.670145749,1
1771,1771,0.457831184,0.546932317,0.633579055,1,1,45.1964034,0.383726538,0.414157487,0
1772,1772,0.78454465,0.902811213,0.721514874,0,1,42.71798553,0.383958764,0.620531001,0
1773,1773,0.891988913,0.344102251,0.257296702,0,0,32.05054852,0.5787166,0.682322099,1
1774,1774,0.955461101,0.73332135,0.719847234,0,2,38.03492351,0.385082536,0.62001703,1
1775,1775,0.78643812,0.658948838,0.028109914,0,2,32.09444543,0.408005187,0.864865761,0
1776,1776,0.313285316,0.931966328,0.375546155,2,1,37.23731795,0.725858773,0.754862886,1
1777,1777,0.687322477,0.821342216,0.627149354,0,0,20.09121577,0.433671481,0.969376286,0
1778,1778,0.435910806,0.566850936,0.1461653,1,0,25.57533686,0.346763514,0.950074531,1
1779,1779,0.252335682,0.65731724,0.823533203,0,0,27.03875671,0.289053906,0.618286731,1
1780,1780,0.840595898,0.898782818,0.235160588,2,1,33.83791738,0.665814138,0.86795047,1
1781,1781,0.035331767,0.399688581,0.652694499,2,0,29.57623227,0.640022406,0.053989511,0
1782,1782,0.901700212,0.326931476,0.405442294,2,0,26.80977521,0.432277774,0.303294774,0
